gen,n_total,n_feasible,feasible_ratio,basis,J1_min,J1_mean,J1_max,J1_span,J2_min,J2_mean,J2_max,J2_span,J3_min,J3_mean,J3_max,J3_span,J4_min,J4_mean,J4_max,J4_span,hypervolume,J1_improve_from_prev,J2_improve_from_prev,J3_improve_from_prev,J4_improve_from_prev,hypervolume_improve_from_prev
41,100,100,1.0,feasible,0.7700675398112778,0.7966770314408804,0.8276272636178117,0.05755972380653385,0.6251281303999999,0.6507666653759999,0.7067091079999999,0.08158097759999994,0.17026615303809522,0.2285118377527826,0.30475590612738096,0.13448975308928574,0.10584566126140965,0.16353080588240462,0.24993354792815664,0.144087886666747,0.14270778565505385,0.0,0.0,3.2274723809538886e-05,0.0,5.954511953706887e-05
42,100,100,1.0,feasible,0.7700675398112778,0.7964404744597354,0.8264722896063351,0.056404749795057274,0.6251136375999999,0.6499012602559999,0.7044121727999999,0.07929853519999996,0.17026615303809522,0.22966183769430404,0.30475590612738096,0.13448975308928574,0.10584566126140965,0.16287636112122794,0.24993354792815664,0.144087886666747,0.14276272862514,0.0,1.449279999998776e-05,0.0,0.0,5.4942970086152565e-05
43,100,100,1.0,feasible,0.7700675398112778,0.796893736049919,0.8264722896063351,0.056404749795057274,0.6246848207999999,0.6512594443999999,0.7044121727999999,0.07972735200000003,0.17026615303809522,0.22452787937843813,0.3004363676966667,0.13017021465857148,0.10584566126140965,0.16291571909803715,0.24993354792815664,0.144087886666747,0.14295851735735648,0.0,0.0004288168000000647,0.0,0.0,0.00019578873221648418
44,100,100,1.0,feasible,0.7693048437200214,0.7970992184884796,0.8264722896063351,0.05716744588631373,0.6246848207999999,0.6507877325839999,0.7046786511999998,0.07999383039999997,0.16849100145357143,0.2257198230593595,0.3004363676966667,0.13194536624309527,0.10584566126140965,0.16205681048777001,0.24993354792815664,0.144087886666747,0.14353773278259174,0.000762696091256454,0.0,0.001775151584523793,0.0,0.0005792154252352577
45,100,100,1.0,feasible,0.7693048437200214,0.7951712614253572,0.8264722896063351,0.05716744588631373,0.6246848207999999,0.6496555942159999,0.7046786511999998,0.07999383039999997,0.1655712836297619,0.22276533283889052,0.3004363676966667,0.1348650840669048,0.10584566126140965,0.16532639901384966,0.24993354792815664,0.144087886666747,0.14403483893930327,0.0,0.0,0.0029197178238095367,0.0,0.0004971061567115298
46,100,100,1.0,feasible,0.7693048437200214,0.7956296298240106,0.8264722896063351,0.05716744588631373,0.6244820159999999,0.6505342806639999,0.7046786511999998,0.08019663519999998,0.1655712836297619,0.22263580746068098,0.29047803140238093,0.12490674777261904,0.10584566126140965,0.16386770943882228,0.24993354792815664,0.144087886666747,0.14411784927804336,0.0,0.00020280480000001155,0.0,0.0,8.301033874008601e-05
47,100,100,1.0,feasible,0.7693048437200214,0.7964114324211187,0.8272529564997472,0.05794811277972578,0.6244820159999999,0.6514539705679998,0.7046786511999998,0.08019663519999998,0.1655712836297619,0.22397571575844766,0.3015442550380952,0.13597297140833328,0.10584566126140965,0.1620189192938793,0.24993354792815664,0.144087886666747,0.1441245276287053,0.0,0.0,0.0,0.0,6.67835066195388e-06
48,100,100,1.0,feasible,0.7693048437200214,0.7964820059407323,0.8272529564997472,0.05794811277972578,0.6243284687999998,0.6511241992879999,0.7046786511999998,0.08035018240000003,0.1655712836297619,0.22259386371870718,0.3015442550380952,0.13597297140833328,0.10584566126140965,0.16201160789867186,0.24993354792815664,0.144087886666747,0.1441693209736587,0.0,0.00015354720000004818,0.0,0.0,4.4793344953386605e-05
49,100,100,1.0,feasible,0.7693048437200214,0.7960361598503479,0.8272529564997472,0.05794811277972578,0.6243056975999999,0.6506289720559998,0.7046786511999998,0.08037295359999996,0.14776517136785716,0.22072786333853098,0.3015442550380952,0.15377908367023801,0.10584566126140965,0.16336065461052293,0.24993354792815664,0.144087886666747,0.14664824004073276,0.0,2.277119999993804e-05,0.017806112261904733,0.0,0.0024789190670740646
50,100,100,1.0,feasible,0.7693048437200214,0.7961400361563149,0.8272529564997472,0.05794811277972578,0.6243056975999999,0.6504178444639999,0.7046786511999998,0.08037295359999996,0.1431867969440476,0.21846377879311663,0.3015442550380952,0.15835745809404758,0.10584566126140965,0.1623281691463765,0.24993354792815664,0.144087886666747,0.14729771835447958,0.0,0.0,0.004578374423809567,0.0,0.0006494783137468152
