gen,n_total,n_feasible,feasible_ratio,basis,J1_min,J1_mean,J1_max,J1_span,J2_min,J2_mean,J2_max,J2_span,J3_min,J3_mean,J3_max,J3_span,J4_min,J4_mean,J4_max,J4_span,hypervolume,J1_improve_from_prev,J2_improve_from_prev,J3_improve_from_prev,J4_improve_from_prev,hypervolume_improve_from_prev
49,100,100,1.0,feasible,0.7350120308548305,0.7709097759545114,0.8017476237071145,0.06673559285228403,0.6083775607999999,0.6531436777359998,0.7450250551999998,0.1366474943999999,0.0,0.038859269457527865,0.13338335152023809,0.13338335152023809,0.14463257923020656,0.29519462133852725,0.5624999999999997,0.4178674207697931,0.18223963569839968,0.0,0.0,0.0,0.0,4.484715929675698e-06
50,100,100,1.0,feasible,0.7350120308548305,0.7708716121221636,0.8017476237071145,0.06673559285228403,0.6083775607999999,0.6512974158799999,0.7450250551999998,0.1366474943999999,0.0,0.039849015870577854,0.13338335152023809,0.13338335152023809,0.14463257923020656,0.29072178774519714,0.5624999999999997,0.4178674207697931,0.18229650150443177,0.0,0.0,0.0,0.0,5.686580603209146e-05
51,100,100,1.0,feasible,0.7350120308548305,0.7719632730443202,0.8017476237071145,0.06673559285228403,0.6083775607999999,0.6535951907599998,0.7450250551999998,0.1366474943999999,0.0,0.03966435999173762,0.13338335152023809,0.13338335152023809,0.14463257923020656,0.28377900514462207,0.5624999999999997,0.4178674207697931,0.18237513554919327,0.0,0.0,0.0,0.0,7.863404476149416e-05
52,100,100,1.0,feasible,0.7350120308548305,0.7703967606308757,0.8038418100395932,0.06882977918476274,0.6083775607999999,0.6506827267759998,0.7408484679999999,0.1324709072,0.0,0.04026820349392179,0.13338335152023809,0.13338335152023809,0.14463257923020656,0.2941289268301375,0.5624999999999997,0.4178674207697931,0.18243012357742677,0.0,0.0,0.0,0.0,5.498802823350468e-05
53,100,100,1.0,feasible,0.7350120308548305,0.7692126215364623,0.8038418100395932,0.06882977918476274,0.6083775607999999,0.6475391620319998,0.7408484679999999,0.1324709072,0.0,0.04060465676756654,0.13338335152023809,0.13338335152023809,0.14261225684008266,0.29595380508001695,0.5624999999999997,0.419887743159917,0.18276770694384878,0.0,0.0,0.0,0.0020203223901238965,0.00033758336642200626
54,100,100,1.0,feasible,0.7350120308548305,0.7707891659358483,0.8038418100395932,0.06882977918476274,0.6083775607999999,0.647873559472,0.7408484679999999,0.1324709072,0.0,0.043405205076632015,0.13441418709595238,0.13441418709595238,0.14261225684008266,0.28961124602564253,0.5624999999999997,0.419887743159917,0.18286593101102,0.0,0.0,0.0,0.0,9.82240671712209e-05
55,100,100,1.0,feasible,0.7350120308548305,0.7720997768327141,0.8038418100395932,0.06882977918476274,0.6083775607999999,0.64912079752,0.7391995559999999,0.13082199519999993,0.0,0.04490426442305166,0.13441418709595238,0.13441418709595238,0.14261225684008266,0.27997782258186993,0.5624999999999997,0.419887743159917,0.1829870445209918,0.0,0.0,0.0,0.0,0.00012111350997179304
56,100,100,1.0,feasible,0.7350120308548305,0.7704017280946401,0.8038418100395932,0.06882977918476274,0.6083775607999999,0.64858896712,0.7391995559999999,0.13082199519999993,0.0,0.04210435469233213,0.13441418709595238,0.13441418709595238,0.13427627910106554,0.2918179781196832,0.5624999999999997,0.4282237208989341,0.18400230631793627,0.0,0.0,0.0,0.00833597773901712,0.0010152617969444722
57,100,100,1.0,feasible,0.7350120308548305,0.7705320694852876,0.8038418100395932,0.06882977918476274,0.6083775607999999,0.64595240264,0.7391995559999999,0.13082199519999993,0.0,0.046419063571248816,0.13441418709595238,0.13441418709595238,0.13427627910106554,0.29001652400958083,0.5624999999999997,0.4282237208989341,0.1839027582593663,0.0,0.0,0.0,0.0,-9.95480585699593e-05
58,100,100,1.0,feasible,0.7350120308548305,0.7724550855903232,0.8038418100395932,0.06882977918476274,0.6083775607999999,0.6448705066239999,0.7391995559999999,0.13082199519999993,0.0,0.05283302167935642,0.14873945346809522,0.14873945346809522,0.13427627910106554,0.2770371283359305,0.5624999999999997,0.4282237208989341,0.184026760894133,0.0,0.0,0.0,0.0,0.0001240026347666956
59,100,100,1.0,feasible,0.7350120308548305,0.7725325860036978,0.8038418100395932,0.06882977918476274,0.6083775607999999,0.6491623989679998,0.7396697503999998,0.1312921895999999,0.0,0.04814068505862666,0.14873945346809522,0.14873945346809522,0.13427627910106554,0.28220401855603783,0.5624999999999997,0.4282237208989341,0.18392295517299462,0.0,0.0,0.0,0.0,-0.0001038057211383836
60,100,100,1.0,feasible,0.7350120308548305,0.7721894907330857,0.8038418100395932,0.06882977918476274,0.6083775607999999,0.6484282381279999,0.7396697503999998,0.1312921895999999,0.0,0.047021978785989765,0.14873945346809522,0.14873945346809522,0.13427627910106554,0.28272213098306065,0.5624999999999997,0.4282237208989341,0.18402233291733278,0.0,0.0,0.0,0.0,9.937774433815827e-05
61,100,100,1.0,feasible,0.7350120308548305,0.772055603148274,0.8038418100395932,0.06882977918476274,0.6083775607999999,0.648091761664,0.7396697503999998,0.1312921895999999,0.0,0.047259874893695236,0.15478563135535714,0.15478563135535714,0.13427627910106554,0.2834364587203684,0.5624999999999997,0.4282237208989341,0.18405827001644734,0.0,0.0,0.0,0.0,3.593709911456355e-05
62,100,100,1.0,feasible,0.7350120308548305,0.7720688129061797,0.8038418100395932,0.06882977918476274,0.6083775607999999,0.6493662896319999,0.7396697503999998,0.1312921895999999,0.0,0.04621406832360595,0.15478563135535714,0.15478563135535714,0.13427627910106554,0.2835191182870525,0.5624999999999997,0.4282237208989341,0.18412338937174705,0.0,0.0,0.0,0.0,6.511935529970869e-05
